"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","prolific_id","stimulus","question_order","participant_id","assigned_list","assigned_question_number","assigned_question_text","sentence_id","sentence","bucket","correct_response","rating","attention_check_correct"
"3257","{""Q0"":""6980447979e7d6d69c2a679e""}","survey-text","0","3272","0.0-0.0","6980447979e7d6d69c2a679e","","","","","","","","","","","",""
"19984","0","html-button-response","1","23260","0.0-1.0","6980447979e7d6d69c2a679e","
        <div style=""max-width:900px; text-align:left; margin:auto;"">
          <p>
            You are participating in a study about language and related cognitive abilities
            being conducted by Professor Evelina Fedorenko from the Department of Brain and
            Cognitive Sciences at MIT. If you have questions or concerns, you can contact
            Professor Fedorenko by email (evelina9@mit.edu).
          </p>

          <p>
            Your participation in this research is voluntary. You may decline to answer
            any or all of the following questions. You may decline further participation,
            at any time, without adverse consequences.
          </p>

          <p>
            Your anonymity is assured; the researchers who have requested your participation
            will not receive any personal information about you.
          </p>

          <p>
            The only restriction to being paid
            is achieving the accuracy requirements as detailed in the task instructions
            (to block ""bots"" who answer randomly).
          </p>

          <p><strong>I agree to take part in this study.</strong></p>
        </div>
      ","","","","","","","","","","",""
"24163","0","html-button-response","2","47425","0.0-2.0","6980447979e7d6d69c2a679e","
      <h1>Exp5: Sentence Rating Experiment</h1>

      <p>
        In this survey, you will be asked to rate 100 sentences. We would like you to rate each sentence according to <strong>how much it made you feel happy, pleased, content, and/or hopeful</strong> on a scale from 1 (not at all) to 7 (very much).
      </p>

      <p>
        For example, sentences like “The puppy snuggles on the couch.” or “I celebrated my birthday with my best friends.” have meanings that are pleasant and positive, so you might rate them as a 6 or a 7. In contrast, sentences like “The woman was about to vomit.” or “The murder took place around midnight.” do not, so you might rate them as a 1 or a 2.
      </p>
      <p>
      There will also be a few attention checks. Please select the rating indicated in the prompt.
      </p>
    ","","","","","","","","","","",""
"10180","{""Q0"":2}","survey-likert","3","57609","0.0-3.0-0.0","6980447979e7d6d69c2a679e","","[0]","","2","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","656","Now it runs without any rake sharing arrangement.",">5.25","","3","null"
"5746","{""Q0"":2}","survey-likert","4","63359","0.0-3.0-0.1","6980447979e7d6d69c2a679e","","[0]","","2","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","702","I began to ride a first rate hunch.",">5.25","","3","null"
"9496","{""Q0"":3}","survey-likert","5","72857","0.0-3.0-0.2","6980447979e7d6d69c2a679e","","[0]","","2","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","251","Not that I didn't like the cat, too.","2.25-3.25","","4","null"
"5216","{""Q0"":2}","survey-likert","6","78076","0.0-3.0-0.3","6980447979e7d6d69c2a679e","","[0]","","2","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","235","I'm in the middle of something important here.","2.25-3.25","","3","null"
"4597","{""Q0"":1}","survey-likert","7","82676","0.0-3.0-0.4","6980447979e7d6d69c2a679e","","[0]","","2","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","384","The launch was delayed by a few months.","3.25-4.25","","2","null"
"3030","{""Q0"":4}","survey-likert","8","85709","0.0-3.0-0.5","6980447979e7d6d69c2a679e","","[0]","","2","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","330","He got up and headed toward the kitchen.","3.25-4.25","","5","null"
"12565","{""Q0"":2}","survey-likert","9","98277","0.0-3.0-0.6","6980447979e7d6d69c2a679e","","[0]","","2","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","39","Promise me you won't put yourself in danger.","<2.25","","3","null"
