"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","prolific_id","stimulus","question_order","participant_id","assigned_list","assigned_question_number","assigned_question_text","sentence_id","sentence","bucket","correct_response","rating","attention_check_correct"
"4346","{""Q0"":""608f68107d9ea28c690af9d2""}","survey-text","0","4352","0.0-0.0","608f68107d9ea28c690af9d2","","","","","","","","","","","",""
"7171","0","html-button-response","1","11524","0.0-1.0","608f68107d9ea28c690af9d2","
        <div style=""max-width:900px; text-align:left; margin:auto;"">
          <p>
            You are participating in a study about language and related cognitive abilities
            being conducted by Professor Evelina Fedorenko from the Department of Brain and
            Cognitive Sciences at MIT. If you have questions or concerns, you can contact
            Professor Fedorenko by email (evelina9@mit.edu).
          </p>

          <p>
            Your participation in this research is voluntary. You may decline to answer
            any or all of the following questions. You may decline further participation,
            at any time, without adverse consequences.
          </p>

          <p>
            Your anonymity is assured; the researchers who have requested your participation
            will not receive any personal information about you.
          </p>

          <p>
            The only restriction to being paid
            is achieving the accuracy requirements as detailed in the task instructions
            (to block ""bots"" who answer randomly).
          </p>

          <p><strong>I agree to take part in this study.</strong></p>
        </div>
      ","","","","","","","","","","",""
"34208","0","html-button-response","2","45734","0.0-2.0","608f68107d9ea28c690af9d2","
      <h1>Exp5: Sentence Rating Experiment</h1>

      <p>
        In this survey, you will be asked to rate 100 sentences. We would like you to rate each sentence according to <strong>how much it made you feel happy, pleased, content, and/or hopeful</strong> on a scale from 1 (not at all) to 7 (very much).
      </p>

      <p>
        For example, sentences like “The puppy snuggles on the couch.” or “I celebrated my birthday with my best friends.” have meanings that are pleasant and positive, so you might rate them as a 6 or a 7. In contrast, sentences like “The woman was about to vomit.” or “The murder took place around midnight.” do not, so you might rate them as a 1 or a 2.
      </p>
      <p>
      There will also be a few attention checks. Please select the rating indicated in the prompt.
      </p>
    ","","","","","","","","","","",""
"15099","{""Q0"":0}","survey-likert","3","60836","0.0-3.0-0.0","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","451","You let greed get the better of you.","3.25-4.25","","1","null"
"14893","{""Q0"":5}","survey-likert","4","75731","0.0-3.0-0.1","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","362","It reminded her of her heart, her soul.","3.25-4.25","","6","null"
"6183","{""Q0"":0}","survey-likert","5","81916","0.0-3.0-0.2","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","622","She started to look uncomfortable then hid it.","4.25-5.25","","1","null"
"6482","{""Q0"":3}","survey-likert","6","88399","0.0-3.0-0.3","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","426","The thought of using makeup made her shiver.","3.25-4.25","","4","null"
"6009","{""Q0"":1}","survey-likert","7","94410","0.0-3.0-0.4","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","181","Don't let your guard down for a moment.","2.25-3.25","","2","null"
"6323","{""Q0"":6}","survey-likert","8","100734","0.0-3.0-0.5","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","456","A smile worked its way to her lips.","3.25-4.25","","7","null"
"6391","{""Q0"":4}","survey-likert","9","107127","0.0-3.0-0.6","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","220","What a day this was going to be!","2.25-3.25","","5","null"
"5172","{""Q0"":1}","survey-likert","10","112301","0.0-3.0-0.7","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","152","I am not going to talk about it.","<2.25","","2","null"
"6285","{""Q0"":1}","survey-likert","11","118587","0.0-3.0-0.8","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","460","He's so busy lately I hardly see him.","3.25-4.25","","2","null"
"8452","{""Q0"":6}","survey-likert","12","127041","0.0-3.0-0.9","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","281","What's this amazing thing that's happening to her?","2.25-3.25","","7","null"
"9784","{""Q0"":5}","survey-likert","13","136827","0.0-3.0-0.10","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","725","The assembly also sometimes is about moral teaching.",">5.25","","6","null"
"4193","{""Q0"":3}","survey-likert","14","141021","0.0-3.0-0.11","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","121","That's what I am trying to tell you.","<2.25","","4","null"
"5233","{""Q0"":0}","survey-likert","15","146255","0.0-3.0-0.12","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","351","It was as if the darkness itself thickened.","3.25-4.25","","1","null"
"4645","{""Q0"":2}","survey-likert","16","150902","0.0-3.0-0.13","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","559","He pointed out the device on the shield.","4.25-5.25","","3","null"
"4387","{""Q0"":3}","survey-likert","17","155290","0.0-3.0-0.14","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","100","As you can see, it is quite large.","<2.25","","4","null"
"3468","{""Q0"":3}","survey-likert","18","158759","0.0-3.0-0.15","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","164","We need to take it a step further.","2.25-3.25","","4","null"
"6202","{""Q0"":3}","survey-likert","19","164962","0.0-3.0-0.16","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","683","The air traffic control center functions without these.",">5.25","","4","null"
"4724","{""Q0"":6}","survey-likert","20","169687","0.0-3.0-0.17","608f68107d9ea28c690af9d2","","[0]","","4","5","How much does the sentence make you feel happy, pleased, content, and/or hopeful?","32","I want you to be my best man.","<2.25","","7","null"
