"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","prolific_id","stimulus","question_order","participant_id","assigned_list","assigned_question_number","assigned_question_text","sentence_id","sentence","bucket","correct_response","rating","attention_check_correct"
"6032","{""Q0"":""697ccf682c513bd6ac96151f""}","survey-text","0","6079","0.0-0.0","697ccf682c513bd6ac96151f","","","","","","","","","","","",""
"2255","0","html-button-response","1","8338","0.0-1.0","697ccf682c513bd6ac96151f","
        <div style=""max-width:900px; text-align:left; margin:auto;"">
          <p>
            You are participating in a study about language and related cognitive abilities
            being conducted by Professor Evelina Fedorenko from the Department of Brain and
            Cognitive Sciences at MIT. If you have questions or concerns, you can contact
            Professor Fedorenko by email (evelina9@mit.edu).
          </p>

          <p>
            Your participation in this research is voluntary. You may decline to answer
            any or all of the following questions. You may decline further participation,
            at any time, without adverse consequences.
          </p>

          <p>
            Your anonymity is assured; the researchers who have requested your participation
            will not receive any personal information about you.
          </p>

          <p>
            The only restriction to being paid
            is achieving the accuracy requirements as detailed in the task instructions
            (to block ""bots"" who answer randomly).
          </p>

          <p><strong>I agree to take part in this study.</strong></p>
        </div>
      ","","","","","","","","","","",""
"24159","0","html-button-response","2","32498","0.0-2.0","697ccf682c513bd6ac96151f","
      <h1>Sentence Rating: Plausibility</h1>

      <p>
        In this survey, you will be asked to rate 100 sentences. We would like you to rate each sentence for <strong>whether it makes sense</strong> on a scale from 1 (does not make any sense) to 7 (makes perfect sense).
      </p>

      <p>
        For example, a sentence like <i>“The father had to buy some new fishing equipment for his trip”</i> makes sense, so you might rate it as a 6 or 7. In contrast, a sentence like <i>“The window attacked an inflated red kitten after the long opera surfaced”</i> does not really make any sense, so you might rate it as a 1 or 2. Some sentences may fall somewhere in between: for example, <i>“The tired traveller sat down on the book to have a drink of silver”</i> so you might rate them as a 3 or 4.
      </p>

      <p>
      There will also be a few attention checks. Please select the rating indicated in the prompt.
      </p>
    ","","","","","","","","","","",""
"6687","{""Q0"":6}","survey-likert","3","39190","0.0-3.0-0.0","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","49","All you had to do was walk away.","<2.25","","7","null"
"4308","{""Q0"":5}","survey-likert","4","43501","0.0-3.0-0.1","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","153","Only one of them could have done that.","<2.25","","6","null"
"5521","{""Q0"":5}","survey-likert","5","49025","0.0-3.0-0.2","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","326","He was holding his backpack over his head.","3.25-4.25","","6","null"
"6178","{""Q0"":2}","survey-likert","6","55206","0.0-3.0-0.3","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","753","Imagining them in my newly dark hair, perhaps?",">5.25","","3","null"
"3055","{""Q0"":6}","survey-likert","7","58262","0.0-3.0-0.4","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","59","I really haven't made up my mind yet.","<2.25","","7","null"
"7754","{""Q0"":3}","survey-likert","8","66017","0.0-3.0-0.5","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","512","The other two float out into the vacuum.","4.25-5.25","","4","null"
"4667","{""Q0"":3}","survey-likert","9","70686","0.0-3.0-0.6","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","420","He put half a dozen in his pouch.","3.25-4.25","","4","null"
"3410","{""Q0"":5}","survey-likert","10","74098","0.0-3.0-0.7","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","68","He picked it up and looked at it.","<2.25","","6","null"
"5373","{""Q0"":2}","survey-likert","11","79473","0.0-3.0-0.8","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","733","They must purchase the electric power at wholesale.",">5.25","","3","null"
"4722","{""Q0"":4}","survey-likert","12","84198","0.0-3.0-0.9","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","403","They were putting on a mask of calm.","3.25-4.25","","5","null"
"3725","{""Q0"":5}","survey-likert","13","87925","0.0-3.0-0.10","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","625","With luck, maybe it will work without trouble.","4.25-5.25","","6","null"
"3704","{""Q0"":6}","survey-likert","14","91632","0.0-3.0-0.11","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","185","Suddenly there was an image in my mind.","2.25-3.25","","7","null"
"3217","{""Q0"":6}","survey-likert","15","94851","0.0-3.0-0.12","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","139","There's a lot of things I can't change.","<2.25","","7","null"
"3822","{""Q0"":2}","survey-likert","16","98675","0.0-3.0-0.13","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","496","She shopped for only one thing: a bargain.","4.25-5.25","","3","null"
"3160","{""Q0"":5}","survey-likert","17","101838","0.0-3.0-0.14","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","148","Let me know what you think of that.","<2.25","","6","null"
"5741","{""Q0"":4}","survey-likert","18","107581","0.0-3.0-0.15","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","492","There's already a half million in this portfolio.","4.25-5.25","","5","null"
"4396","{""Q0"":5}","survey-likert","19","111980","0.0-3.0-0.16","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","103","Mister, I don't want to know your name.","<2.25","","6","null"
"2913","{""Q0"":6}","survey-likert","20","114895","0.0-3.0-0.17","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","319","Then you should go back to your table.","2.25-3.25","","7","null"
"4335","{""Q0"":4}","survey-likert","21","119232","0.0-3.0-0.18","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","508","The elves nodded and headed for the house.","4.25-5.25","","5","null"
"8992","{""Q0"":2}","survey-likert","22","128226","0.0-3.0-0.19","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","549","It is the second planet from their sun.","4.25-5.25","","3","null"
"7413","{""Q0"":4}","survey-likert","23","135641","0.0-3.0-0.20","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","attention_check_20","This is an attention check. Please click 5.","attention_check","5","5","true"
"4693","{""Q0"":2}","survey-likert","24","140336","0.0-3.0-0.21","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","729","Making what we all believe look like dirt",">5.25","","3","null"
"4005","{""Q0"":6}","survey-likert","25","144344","0.0-3.0-0.22","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","72","We have a lot of work to do.","<2.25","","7","null"
"3444","{""Q0"":5}","survey-likert","26","147791","0.0-3.0-0.23","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","265","And are you happy with your new book?","2.25-3.25","","6","null"
"7122","{""Q0"":3}","survey-likert","27","154916","0.0-3.0-0.24","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","724","Every second wasted in negotiation made her nervous.",">5.25","","4","null"
"3981","{""Q0"":5}","survey-likert","28","158900","0.0-3.0-0.25","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","101","How am I supposed to tell the difference?","<2.25","","6","null"
"5980","{""Q0"":2}","survey-likert","29","164882","0.0-3.0-0.26","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","580","Where would a wise man hide a leaf?","4.25-5.25","","3","null"
"4092","{""Q0"":5}","survey-likert","30","168977","0.0-3.0-0.27","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","79","I didn't even know you were in town.","<2.25","","6","null"
"4351","{""Q0"":5}","survey-likert","31","173331","0.0-3.0-0.28","697ccf682c513bd6ac96151f","","[0]","","6","1","How much does the sentence make sense?","194","People looked at him for a few seconds.","2.25-3.25","","6","null"
