"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","prolific_id","stimulus","question_order","participant_id","assigned_list","assigned_question_number","assigned_question_text","sentence_id","sentence","bucket","correct_response","rating","attention_check_correct"
"46426","{""Q0"":""6109656bb28bc0fadcad52ca""}","survey-text","0","46478","0.0-0.0","6109656bb28bc0fadcad52ca","","","","","","","","","","","",""
"72879","0","html-button-response","1","119373","0.0-1.0","6109656bb28bc0fadcad52ca","
        <div style=""max-width:900px; text-align:left; margin:auto;"">
          <p>
            You are participating in a study about language and related cognitive abilities
            being conducted by Professor Evelina Fedorenko from the Department of Brain and
            Cognitive Sciences at MIT. If you have questions or concerns, you can contact
            Professor Fedorenko by email (evelina9@mit.edu).
          </p>

          <p>
            Your participation in this research is voluntary. You may decline to answer
            any or all of the following questions. You may decline further participation,
            at any time, without adverse consequences.
          </p>

          <p>
            Your anonymity is assured; the researchers who have requested your participation
            will not receive any personal information about you.
          </p>

          <p>
            The only restriction to being paid
            is achieving the accuracy requirements as detailed in the task instructions
            (to block ""bots"" who answer randomly).
          </p>

          <p><strong>I agree to take part in this study.</strong></p>
        </div>
      ","","","","","","","","","","",""
"170566","0","html-button-response","2","289943","0.0-2.0","6109656bb28bc0fadcad52ca","
      <h1>Exp4: Sentence Rating Experiment</h1>

      <p>
        In this survey, you will be asked to rate 100 sentences. We would like you to rate each sentence according to <strong>how much it made you think of places, natural scenes and/or environments</strong> on a scale from 1 (not at all) to 7 (very much).
      </p>

      <p>
        For example, sentences like “There are several tall trees in the backyard.” or “They walked to the end of the hallway.” have meanings that are related to places, natural scenes and/or environments, so you might rate them as a 6 or a 7. In contrast, sentences like “You are very attentive and curious.” or “Wool is a type of textile fiber.” do not, so you might rate them as a 1 or a 2.
      </p>
      <p>
      There will also be a few attention checks. Please select the rating indicated in the prompt.
      </p>
    ","","","","","","","","","","",""
"8277","{""Q0"":0}","survey-likert","3","298228","0.0-3.0-0.0","6109656bb28bc0fadcad52ca","","[0]","","4","4","How much does the sentence make you think of places, natural scenes and/or environments?","451","You let greed get the better of you.","3.25-4.25","","1","null"
"7771","{""Q0"":1}","survey-likert","4","306006","0.0-3.0-0.1","6109656bb28bc0fadcad52ca","","[0]","","4","4","How much does the sentence make you think of places, natural scenes and/or environments?","362","It reminded her of her heart, her soul.","3.25-4.25","","2","null"
"5915","{""Q0"":0}","survey-likert","5","311926","0.0-3.0-0.2","6109656bb28bc0fadcad52ca","","[0]","","4","4","How much does the sentence make you think of places, natural scenes and/or environments?","622","She started to look uncomfortable then hid it.","4.25-5.25","","1","null"
"5831","{""Q0"":0}","survey-likert","6","317764","0.0-3.0-0.3","6109656bb28bc0fadcad52ca","","[0]","","4","4","How much does the sentence make you think of places, natural scenes and/or environments?","426","The thought of using makeup made her shiver.","3.25-4.25","","1","null"
"4943","{""Q0"":0}","survey-likert","7","322709","0.0-3.0-0.4","6109656bb28bc0fadcad52ca","","[0]","","4","4","How much does the sentence make you think of places, natural scenes and/or environments?","181","Don't let your guard down for a moment.","2.25-3.25","","1","null"
"36935","{""Q0"":0}","survey-likert","8","359651","0.0-3.0-0.5","6109656bb28bc0fadcad52ca","","[0]","","4","4","How much does the sentence make you think of places, natural scenes and/or environments?","456","A smile worked its way to her lips.","3.25-4.25","","1","null"
"4248","{""Q0"":1}","survey-likert","9","363904","0.0-3.0-0.6","6109656bb28bc0fadcad52ca","","[0]","","4","4","How much does the sentence make you think of places, natural scenes and/or environments?","220","What a day this was going to be!","2.25-3.25","","2","null"
"3981","{""Q0"":0}","survey-likert","10","367891","0.0-3.0-0.7","6109656bb28bc0fadcad52ca","","[0]","","4","4","How much does the sentence make you think of places, natural scenes and/or environments?","152","I am not going to talk about it.","<2.25","","1","null"
"4163","{""Q0"":0}","survey-likert","11","372059","0.0-3.0-0.8","6109656bb28bc0fadcad52ca","","[0]","","4","4","How much does the sentence make you think of places, natural scenes and/or environments?","460","He's so busy lately I hardly see him.","3.25-4.25","","1","null"
