"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","prolific_id","stimulus","question_order","participant_id","assigned_list","assigned_question_number","assigned_question_text","sentence_id","sentence","bucket","correct_response","rating","attention_check_correct"
"4868","{""Q0"":""69fcef1a37fa87b5e6cf2426""}","survey-text","0","4883","0.0-0.0","69fcef1a37fa87b5e6cf2426","","","","","","","","","","","",""
"11413","0","html-button-response","1","16298","0.0-1.0","69fcef1a37fa87b5e6cf2426","
        <div style=""max-width:900px; text-align:left; margin:auto;"">
          <p>
            You are participating in a study about language and related cognitive abilities
            being conducted by Professor Evelina Fedorenko from the Department of Brain and
            Cognitive Sciences at MIT. If you have questions or concerns, you can contact
            Professor Fedorenko by email (evelina9@mit.edu).
          </p>

          <p>
            Your participation in this research is voluntary. You may decline to answer
            any or all of the following questions. You may decline further participation,
            at any time, without adverse consequences.
          </p>

          <p>
            Your anonymity is assured; the researchers who have requested your participation
            will not receive any personal information about you.
          </p>

          <p>
            The only restriction to being paid
            is achieving the accuracy requirements as detailed in the task instructions
            (to block ""bots"" who answer randomly).
          </p>

          <p><strong>I agree to take part in this study.</strong></p>
        </div>
      ","","","","","","","","","","",""
"23346","0","html-button-response","2","39648","0.0-2.0","69fcef1a37fa87b5e6cf2426","
      <h1>Exp3: Sentence Rating Experiment</h1>

      <p>
        In this survey, you will be asked to rate 100 sentences. We would like you to rate each sentence according to <strong>how much it made you think of physical objects and/or physical causal interactions</strong> on a scale from 1 (not at all) to 7 (very much).
      </p>

      <p>
        For example, sentences like “A few rows of bookshelves came tumbling down.” or “There were several large boxes on the floor.” have meanings that are related to physical objects and/or physical causal interactions, so you might rate them as a 6 or a 7. In contrast, sentences like “You are very attentive and curious.” or “The US justice system consists of three branches of government.” do not, so you might rate them as a 1 or a 2.
      </p>
      <p>
      There will also be a few attention checks. Please select the rating indicated in the prompt.
      </p>
    ","","","","","","","","","","",""
"11773","{""Q0"":1}","survey-likert","3","51425","0.0-3.0-0.0","69fcef1a37fa87b5e6cf2426","","[0]","","1","3","How much does the sentence make you think of physical objects and/or physical causal interactions?","108","What do you do to make ends meet?","<2.25","","2","null"
"29382","{""Q0"":1}","survey-likert","4","80808","0.0-3.0-0.1","69fcef1a37fa87b5e6cf2426","","[0]","","1","3","How much does the sentence make you think of physical objects and/or physical causal interactions?","437","The conversation on this tape is totally unintelligible.","3.25-4.25","","2","null"
"4865","{""Q0"":3}","survey-likert","5","85674","0.0-3.0-0.2","69fcef1a37fa87b5e6cf2426","","[0]","","1","3","How much does the sentence make you think of physical objects and/or physical causal interactions?","774","The sheep turn round and charge the shepherd?",">5.25","","4","null"
"4865","{""Q0"":2}","survey-likert","6","90540","0.0-3.0-0.3","69fcef1a37fa87b5e6cf2426","","[0]","","1","3","How much does the sentence make you think of physical objects and/or physical causal interactions?","783","There was more chatter and tapping of watches.",">5.25","","3","null"
"3963","{""Q0"":1}","survey-likert","7","94504","0.0-3.0-0.4","69fcef1a37fa87b5e6cf2426","","[0]","","1","3","How much does the sentence make you think of physical objects and/or physical causal interactions?","166","I'd love to hear about what you're doing.","2.25-3.25","","2","null"
"6229","{""Q0"":2}","survey-likert","8","100734","0.0-3.0-0.5","69fcef1a37fa87b5e6cf2426","","[0]","","1","3","How much does the sentence make you think of physical objects and/or physical causal interactions?","628","Her proposal is heavily promoted in the press.","4.25-5.25","","3","null"
"4597","{""Q0"":2}","survey-likert","9","105332","0.0-3.0-0.6","69fcef1a37fa87b5e6cf2426","","[0]","","1","3","How much does the sentence make you think of physical objects and/or physical causal interactions?","494","Licensing and registration procedures are opaque and politicized.","4.25-5.25","","3","null"
