"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","prolific_id","stimulus","question_order","participant_id","assigned_list","assigned_question_number","assigned_question_text","sentence_id","sentence","bucket","correct_response","rating","attention_check_correct"
"23247","{""Q0"":""6a0623be513f7fec0d78ca9e""}","survey-text","0","23267","0.0-0.0","6a0623be513f7fec0d78ca9e","","","","","","","","","","","",""
"7392","0","html-button-response","1","30661","0.0-1.0","6a0623be513f7fec0d78ca9e","
        <div style=""max-width:900px; text-align:left; margin:auto;"">
          <p>
            You are participating in a study about language and related cognitive abilities
            being conducted by Professor Evelina Fedorenko from the Department of Brain and
            Cognitive Sciences at MIT. If you have questions or concerns, you can contact
            Professor Fedorenko by email (evelina9@mit.edu).
          </p>

          <p>
            Your participation in this research is voluntary. You may decline to answer
            any or all of the following questions. You may decline further participation,
            at any time, without adverse consequences.
          </p>

          <p>
            Your anonymity is assured; the researchers who have requested your participation
            will not receive any personal information about you.
          </p>

          <p>
            The only restriction to being paid
            is achieving the accuracy requirements as detailed in the task instructions
            (to block ""bots"" who answer randomly).
          </p>

          <p><strong>I agree to take part in this study.</strong></p>
        </div>
      ","","","","","","","","","","",""
"62860","0","html-button-response","2","93521","0.0-2.0","6a0623be513f7fec0d78ca9e","
      <h1>Sentence Rating Experiment: Mental States</h1>

      <p>
        In this survey, you will be asked to read and evaluate 100 sentences. We would like you to rate each sentence according to <strong>how much it made you think of other people's experiences, thoughts, beliefs, desires, and/or emotions</strong> on a scale from 1 (not at all) to 7 (very much).
      </p>

      <p>
        For example, sentences like “The woman wondered what made him jealous.” or “I was so angry that I hit the door.” have meanings that are related to other people's states of mind and emotions so you might rate them as a 6 or a 7. In contrast, sentences like “A car drove into the parking garage.” or “Most of earth’s surface is covered by water.” do not, so you might rate them as a 1 or a 2.
      </p>
      <p>
      There will also be a few attention checks. Please select the rating indicated in the prompt.
      </p>
    ","","","","","","","","","","",""
"39887","{""Q0"":1}","survey-likert","3","133410","0.0-3.0-0.0","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","108","What do you do to make ends meet?","<2.25","","2","null"
"27068","{""Q0"":2}","survey-likert","4","160480","0.0-3.0-0.1","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","437","The conversation on this tape is totally unintelligible.","3.25-4.25","","3","null"
"13027","{""Q0"":2}","survey-likert","5","173509","0.0-3.0-0.2","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","774","The sheep turn round and charge the shepherd?",">5.25","","3","null"
"16425","{""Q0"":3}","survey-likert","6","189935","0.0-3.0-0.3","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","783","There was more chatter and tapping of watches.",">5.25","","4","null"
"15766","{""Q0"":4}","survey-likert","7","205703","0.0-3.0-0.4","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","166","I'd love to hear about what you're doing.","2.25-3.25","","5","null"
"14054","{""Q0"":4}","survey-likert","8","219758","0.0-3.0-0.5","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","628","Her proposal is heavily promoted in the press.","4.25-5.25","","5","null"
"18090","{""Q0"":1}","survey-likert","9","237850","0.0-3.0-0.6","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","494","Licensing and registration procedures are opaque and politicized.","4.25-5.25","","2","null"
"5596","{""Q0"":6}","survey-likert","10","243448","0.0-3.0-0.7","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","541","Music and laughter came from inside the shop.","4.25-5.25","","7","null"
"13430","{""Q0"":4}","survey-likert","11","256880","0.0-3.0-0.8","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","324","She turned her attention back to the furnishings.","3.25-4.25","","5","null"
"14684","{""Q0"":4}","survey-likert","12","271565","0.0-3.0-0.9","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","266","Suddenly, a faint whisper swirled in her ear.","2.25-3.25","","5","null"
"8082","{""Q0"":3}","survey-likert","13","279649","0.0-3.0-0.10","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","27","Sir, would you like to leave a message?","<2.25","","4","null"
"11417","{""Q0"":5}","survey-likert","14","291069","0.0-3.0-0.11","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","392","He tried to wind down his window surreptitiously.","3.25-4.25","","6","null"
"14202","{""Q0"":3}","survey-likert","15","305272","0.0-3.0-0.12","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","778","That was very interesting research George was doing!",">5.25","","4","null"
"11597","{""Q0"":4}","survey-likert","16","316871","0.0-3.0-0.13","6a0623be513f7fec0d78ca9e","","[0]","","1","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","619","The next morning found him eager to begin.","4.25-5.25","","5","null"
