"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","prolific_id","stimulus","question_order","participant_id","assigned_list","assigned_question_number","assigned_question_text","sentence_id","sentence","bucket","correct_response","rating","attention_check_correct"
"11497","{""Q0"":""5f3bd56999a44d9324b76ddb""}","survey-text","0","11513","0.0-0.0","5f3bd56999a44d9324b76ddb","","","","","","","","","","","",""
"6509","0","html-button-response","1","18025","0.0-1.0","5f3bd56999a44d9324b76ddb","
        <div style=""max-width:900px; text-align:left; margin:auto;"">
          <p>
            You are participating in a study about language and related cognitive abilities
            being conducted by Professor Evelina Fedorenko from the Department of Brain and
            Cognitive Sciences at MIT. If you have questions or concerns, you can contact
            Professor Fedorenko by email (evelina9@mit.edu).
          </p>

          <p>
            Your participation in this research is voluntary. You may decline to answer
            any or all of the following questions. You may decline further participation,
            at any time, without adverse consequences.
          </p>

          <p>
            Your anonymity is assured; the researchers who have requested your participation
            will not receive any personal information about you.
          </p>

          <p>
            The only restriction to being paid
            is achieving the accuracy requirements as detailed in the task instructions
            (to block ""bots"" who answer randomly).
          </p>

          <p><strong>I agree to take part in this study.</strong></p>
        </div>
      ","","","","","","","","","","",""
"20091","0","html-button-response","2","38118","0.0-2.0","5f3bd56999a44d9324b76ddb","
      <h1>Sentence Rating Experiment: Mental States</h1>

      <p>
        In this survey, you will be asked to read and evaluate 100 sentences. We would like you to rate each sentence according to <strong>how much it made you think of other people's experiences, thoughts, beliefs, desires, and/or emotions</strong> on a scale from 1 (not at all) to 7 (very much).
      </p>

      <p>
        For example, sentences like “The woman wondered what made him jealous.” or “I was so angry that I hit the door.” have meanings that are related to other people's states of mind and emotions so you might rate them as a 6 or a 7. In contrast, sentences like “A car drove into the parking garage.” or “Most of earth’s surface is covered by water.” do not, so you might rate them as a 1 or a 2.
      </p>
      <p>
      There will also be a few attention checks. Please select the rating indicated in the prompt.
      </p>
    ","","","","","","","","","","",""
"9075","{""Q0"":5}","survey-likert","3","47195","0.0-3.0-0.0","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","117","Now, why did you ask to see me?","<2.25","","6","null"
"7523","{""Q0"":1}","survey-likert","4","54721","0.0-3.0-0.1","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","726","Or pretend we run an imaginary puppy store?",">5.25","","2","null"
"7525","{""Q0"":0}","survey-likert","5","62248","0.0-3.0-0.2","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","717","The crystals all over his car were growing.",">5.25","","1","null"
"10007","{""Q0"":3}","survey-likert","6","72256","0.0-3.0-0.3","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","534","Anne turned around, but barely recognized the captain.","4.25-5.25","","4","null"
"11651","{""Q0"":5}","survey-likert","7","83908","0.0-3.0-0.4","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","249","I was just giving you a hard time.","2.25-3.25","","6","null"
"13535","{""Q0"":6}","survey-likert","8","97444","0.0-3.0-0.5","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","316","I could not believe what they were saying.","2.25-3.25","","7","null"
"14636","{""Q0"":5}","survey-likert","9","112082","0.0-3.0-0.6","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","397","Maybe later you'll be a bit more rational.","3.25-4.25","","6","null"
"32802","{""Q0"":2}","survey-likert","10","144885","0.0-3.0-0.7","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","800","Cass stands there looking at him march away.",">5.25","","3","null"
"8573","{""Q0"":0}","survey-likert","11","153460","0.0-3.0-0.8","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","605","It means methane gas leeching from the soil.","4.25-5.25","","1","null"
"4343","{""Q0"":0}","survey-likert","12","157804","0.0-3.0-0.9","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","795","Something ancient stirred far off in the forest.",">5.25","","1","null"
"6896","{""Q0"":0}","survey-likert","13","164701","0.0-3.0-0.10","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","695","This development enabled the emergence of secondary consciousness.",">5.25","","1","null"
"6775","{""Q0"":0}","survey-likert","14","171477","0.0-3.0-0.11","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","660","The world beyond was eerie and dim, unrecognizable.",">5.25","","1","null"
"7591","{""Q0"":0}","survey-likert","15","179070","0.0-3.0-0.12","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","395","Outside the sport, he worked as a mechanic.","3.25-4.25","","1","null"
"5925","{""Q0"":2}","survey-likert","16","184997","0.0-3.0-0.13","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","412","Can you see the spring in his step?","3.25-4.25","","3","null"
"6692","{""Q0"":3}","survey-likert","17","191690","0.0-3.0-0.14","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","382","I feel a new sun on my skin","3.25-4.25","","4","null"
"8208","{""Q0"":3}","survey-likert","18","199902","0.0-3.0-0.15","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","585","I did get a lot accomplished this week.","4.25-5.25","","4","null"
"5428","{""Q0"":4}","survey-likert","19","205331","0.0-3.0-0.16","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","21","I don't know what to do with you.","<2.25","","5","null"
"5790","{""Q0"":3}","survey-likert","20","211123","0.0-3.0-0.17","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","36","I think I'm going to go to bed.","<2.25","","4","null"
"6942","{""Q0"":2}","survey-likert","21","218067","0.0-3.0-0.18","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","22","Why don't you come in for a while?","<2.25","","3","null"
"6028","{""Q0"":0}","survey-likert","22","224095","0.0-3.0-0.19","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","312","The chauffeur changes the lock on the door.","2.25-3.25","","1","null"
"5310","{""Q0"":6}","survey-likert","23","229408","0.0-3.0-0.20","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","attention_check_20","This is an attention check. Please click 7.","attention_check","7","7","true"
"3945","{""Q0"":4}","survey-likert","24","233354","0.0-3.0-0.21","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","131","Why do you want to know my name?","<2.25","","5","null"
"4559","{""Q0"":0}","survey-likert","25","237916","0.0-3.0-0.22","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","640","They mine the leaves of their host plant.","4.25-5.25","","1","null"
"6660","{""Q0"":0}","survey-likert","26","244578","0.0-3.0-0.23","5f3bd56999a44d9324b76ddb","","[0]","","5","2","How much does the sentence make you think of other people’s experiences, thoughts, beliefs, desires, and/or emotions?","728","Flowers and mushrooms alike wore coats of glass.",">5.25","","1","null"
